time,pm2.5,pm10
2021/01/11-12:57:09,38.10,69.40
2021/01/11-12:57:10,38.90,70.50
2021/01/11-12:57:11,39.80,72.30
2021/01/11-12:57:12,40.90,74.50
2021/01/11-12:57:13,41.70,76.20
2021/01/11-12:57:14,42.70,77.50
2021/01/11-12:57:15,43.40,78.60
2021/01/11-12:57:16,43.60,78.50
2021/01/11-12:57:17,43.30,76.90
2021/01/11-12:57:18,42.40,75.10
2021/01/11-12:57:19,41.10,73.30
2021/01/11-12:57:20,38.60,68.50
2021/01/11-12:57:21,36.80,65.90
2021/01/11-12:57:22,35.60,63.30
2021/01/11-12:57:23,35.30,62.80
2021/01/11-12:57:24,35.50,64.20
2021/01/11-12:57:25,35.40,64.00
2021/01/11-12:57:26,35.80,62.80
2021/01/11-12:57:27,36.30,64.90
2021/01/11-12:57:28,37.20,66.30
2021/01/11-12:57:29,38.30,68.10
2021/01/11-12:57:30,39.10,69.00
2021/01/11-12:57:31,39.00,69.20
2021/01/11-12:57:32,39.20,69.10
2021/01/11-12:57:33,39.30,68.90
2021/01/11-12:57:34,39.40,69.70
2021/01/11-12:57:35,40.10,71.10
2021/01/11-12:57:36,40.90,71.30
2021/01/11-12:57:37,41.90,72.40
2021/01/11-12:57:38,43.10,74.70
2021/01/11-12:57:39,43.50,74.90
2021/01/11-12:57:40,44.60,76.90
2021/01/11-12:57:41,45.90,78.60
2021/01/11-12:57:42,46.50,79.50
2021/01/11-12:57:43,47.80,81.40
2021/01/11-12:57:44,49.40,85.10
2021/01/11-12:57:45,50.60,88.50
2021/01/11-12:57:46,52.50,92.40
2021/01/11-12:57:47,54.00,95.10
2021/01/11-12:57:48,55.80,98.00
2021/01/11-12:57:49,56.80,100.20
2021/01/11-12:57:50,57.80,101.70
2021/01/11-12:57:51,58.90,102.50
2021/01/11-12:57:52,60.20,105.70
2021/01/11-12:57:53,61.80,108.10
2021/01/11-12:57:54,62.60,108.60
2021/01/11-12:57:55,63.00,109.70
2021/01/11-12:57:56,62.80,109.90
2021/01/11-12:57:57,62.50,107.90
2021/01/11-12:57:58,62.20,107.40
2021/01/11-12:57:59,61.30,106.10
2021/01/11-12:58:00,60.90,106.00
2021/01/11-12:58:01,61.00,105.40
2021/01/11-12:58:02,61.40,106.30
2021/01/11-12:58:03,61.90,108.10
2021/01/11-12:58:04,62.40,110.40
2021/01/11-12:58:05,62.50,110.10
2021/01/11-12:58:06,63.40,113.20
2021/01/11-12:58:07,64.50,116.30
2021/01/11-12:58:08,65.10,117.20
2021/01/11-12:58:09,65.40,118.30
2021/01/11-12:58:10,65.10,118.10
2021/01/11-12:58:11,64.20,117.10
2021/01/11-12:58:12,63.70,116.20
2021/01/11-12:58:13,63.10,115.50
2021/01/11-12:58:14,61.70,112.80
2021/01/11-12:58:15,60.90,110.10
2021/01/11-12:58:16,60.10,108.20
2021/01/11-12:58:17,60.20,108.50
2021/01/11-12:58:18,59.00,106.80
2021/01/11-12:58:19,58.90,105.60
2021/01/11-12:58:20,58.90,105.90
2021/01/11-12:58:21,58.50,105.40
2021/01/11-12:58:22,57.80,102.60
2021/01/11-12:58:23,57.10,100.60
2021/01/11-12:58:24,57.40,101.40
2021/01/11-12:58:25,58.30,103.10
2021/01/11-12:58:26,59.70,105.90
2021/01/11-12:58:27,60.70,108.40
2021/01/11-12:58:28,60.90,108.80
2021/01/11-12:58:29,61.60,110.60
2021/01/11-12:58:30,62.60,112.20
2021/01/11-12:58:31,63.20,113.10
2021/01/11-12:58:33,63.60,113.60
2021/01/11-12:58:34,64.60,114.50
2021/01/11-12:58:35,65.00,114.00
2021/01/11-12:58:36,64.90,114.00
2021/01/11-12:58:37,64.20,111.50
2021/01/11-12:58:38,63.50,108.50
2021/01/11-12:58:39,63.30,107.70
2021/01/11-12:58:40,63.80,108.30
2021/01/11-12:58:41,64.00,109.40
2021/01/11-12:58:42,64.70,110.50
2021/01/11-12:58:43,64.90,109.90
2021/01/11-12:58:44,64.80,109.10
2021/01/11-12:58:45,65.10,109.00
2021/01/11-12:58:46,65.50,109.40
2021/01/11-12:58:47,65.50,109.60
2021/01/11-12:58:48,65.20,108.20
2021/01/11-12:58:49,65.70,108.90
2021/01/11-12:58:50,65.70,109.30
2021/01/11-12:58:51,65.90,109.20
2021/01/11-12:58:52,66.70,110.50
2021/01/11-12:58:53,67.40,112.40
2021/01/11-12:58:54,67.60,112.60
2021/01/11-12:58:55,67.80,112.50
2021/01/11-12:58:56,68.70,113.10
2021/01/11-12:58:57,68.90,113.70
2021/01/11-12:58:58,69.60,113.90
2021/01/11-12:58:59,70.20,115.40
2021/01/11-12:59:00,70.10,116.80
2021/01/11-12:59:01,69.40,115.90
2021/01/11-12:59:02,69.30,117.40
2021/01/11-12:59:03,69.20,116.20
2021/01/11-12:59:04,68.60,115.60
2021/01/11-12:59:05,68.20,114.60
2021/01/11-12:59:06,69.00,118.30
2021/01/11-12:59:07,69.30,119.40
2021/01/11-12:59:08,68.90,119.50
2021/01/11-12:59:09,68.70,118.80
2021/01/11-12:59:10,68.70,119.00
2021/01/11-12:59:11,69.40,119.30
2021/01/11-12:59:12,69.80,119.30
2021/01/11-12:59:13,70.60,120.70
2021/01/11-12:59:14,71.10,123.00
2021/01/11-12:59:15,71.40,124.30
2021/01/11-12:59:16,71.70,124.80
2021/01/11-12:59:17,71.90,125.30
2021/01/11-12:59:18,71.30,124.60
2021/01/11-12:59:19,70.80,122.90
2021/01/11-12:59:20,70.50,122.90
2021/01/11-12:59:21,70.80,124.80
2021/01/11-12:59:22,70.70,124.00
2021/01/11-12:59:23,70.60,123.40
2021/01/11-12:59:24,70.60,125.00
2021/01/11-12:59:25,70.10,123.70
2021/01/11-12:59:26,68.60,121.90
2021/01/11-12:59:27,67.30,118.80
2021/01/11-12:59:28,66.20,118.60
2021/01/11-12:59:29,65.60,117.70
2021/01/11-12:59:30,65.60,115.30
2021/01/11-12:59:31,66.10,116.00
2021/01/11-12:59:32,65.60,114.10
2021/01/11-12:59:33,65.10,114.20
2021/01/11-12:59:34,64.40,113.80
2021/01/11-12:59:35,63.90,112.30
2021/01/11-12:59:36,63.40,109.00
2021/01/11-12:59:37,63.80,109.90
2021/01/11-12:59:38,63.90,110.00
2021/01/11-12:59:39,64.50,111.30
2021/01/11-12:59:40,64.30,111.60
2021/01/11-12:59:41,63.70,110.50
2021/01/11-12:59:42,64.50,112.10
2021/01/11-12:59:43,64.70,113.00
2021/01/11-12:59:44,65.70,112.80
2021/01/11-12:59:45,65.90,112.40
2021/01/11-12:59:46,66.20,114.20
2021/01/11-12:59:47,66.30,114.00
2021/01/11-12:59:48,66.50,114.80
2021/01/11-12:59:49,67.80,116.90
2021/01/11-12:59:50,68.40,117.50
2021/01/11-12:59:51,68.50,116.70
2021/01/11-12:59:52,68.10,117.30
2021/01/11-12:59:53,67.60,117.10
2021/01/11-12:59:54,67.80,116.60
2021/01/11-12:59:55,67.90,117.10
2021/01/11-12:59:56,67.30,115.60
2021/01/11-12:59:57,66.60,115.40
2021/01/11-12:59:58,65.40,112.20
2021/01/11-12:59:59,64.40,110.60
2021/01/11-13:00:00,63.10,108.80
2021/01/11-13:00:01,61.60,105.50
2021/01/11-13:00:02,60.60,104.50
2021/01/11-13:00:03,59.50,102.20
2021/01/11-13:00:04,58.40,99.90
2021/01/11-13:00:05,57.20,98.30
2021/01/11-13:00:06,55.50,95.40
2021/01/11-13:00:07,53.40,90.80
2021/01/11-13:00:08,51.70,87.70
2021/01/11-13:00:09,49.70,84.30
2021/01/11-13:00:10,48.20,81.80
2021/01/11-13:00:11,46.50,79.30
2021/01/11-13:00:12,43.70,75.00
2021/01/11-13:00:13,41.50,71.50
2021/01/11-13:00:14,38.90,67.60
2021/01/11-13:00:15,37.10,65.00
2021/01/11-13:00:16,35.10,61.10
2021/01/11-13:00:17,33.20,58.00
2021/01/11-13:00:18,31.70,55.30
2021/01/11-13:00:19,29.00,51.90
2021/01/11-13:00:20,26.90,48.10
2021/01/11-13:00:21,24.70,44.30
2021/01/11-13:00:22,23.00,41.00
2021/01/11-13:00:23,21.60,38.60
2021/01/11-13:00:24,19.80,35.60
2021/01/11-13:00:25,18.40,33.20
2021/01/11-13:00:26,17.60,32.60
2021/01/11-13:00:27,17.00,31.20
2021/01/11-13:00:28,16.70,30.70
2021/01/11-13:00:29,16.20,29.60
2021/01/11-13:00:30,15.90,28.90
2021/01/11-13:00:31,15.40,28.30
2021/01/11-13:00:32,15.10,26.90
2021/01/11-13:00:33,14.80,26.50
2021/01/11-13:00:34,14.80,26.20
2021/01/11-13:00:35,14.60,25.90
2021/01/11-13:00:36,14.60,26.00
2021/01/11-13:00:37,14.70,26.20
2021/01/11-13:00:38,14.80,26.50
2021/01/11-13:00:39,14.80,26.70
2021/01/11-13:00:40,14.60,25.60
2021/01/11-13:00:41,14.60,25.20
2021/01/11-13:00:42,14.50,24.90
2021/01/11-13:00:43,14.40,24.90
2021/01/11-13:00:44,14.30,24.90
2021/01/11-13:00:45,14.20,24.70
2021/01/11-13:00:46,14.10,24.40
2021/01/11-13:00:47,14.20,24.50
2021/01/11-13:00:48,14.10,24.40
2021/01/11-13:00:49,14.10,24.20
2021/01/11-13:00:50,14.10,24.00
2021/01/11-13:00:51,14.10,24.10
2021/01/11-13:00:52,14.20,24.70
2021/01/11-13:00:53,14.40,24.80
2021/01/11-13:00:54,14.50,24.90
2021/01/11-13:00:55,14.50,24.90
2021/01/11-13:00:56,14.80,25.50
2021/01/11-13:00:57,14.80,25.80
2021/01/11-13:00:58,14.90,26.20
2021/01/11-13:00:59,15.00,26.70
2021/01/11-13:01:00,15.10,27.20
2021/01/11-13:01:01,15.30,27.50
2021/01/11-13:01:02,15.40,27.70
2021/01/11-13:01:03,15.50,28.00
2021/01/11-13:01:04,15.50,28.00
2021/01/11-13:01:05,15.50,28.20
2021/01/11-13:01:06,15.60,28.30
2021/01/11-13:01:07,15.70,28.40
2021/01/11-13:01:08,15.80,28.80
2021/01/11-13:01:09,16.00,28.90
2021/01/11-13:01:10,16.10,29.30
2021/01/11-13:01:11,16.20,29.70
2021/01/11-13:01:12,16.30,29.70
2021/01/11-13:01:13,16.40,29.80
2021/01/11-13:01:14,16.50,29.70
2021/01/11-13:01:15,16.70,30.00
2021/01/11-13:01:16,16.80,30.20
2021/01/11-13:01:17,16.90,30.30
2021/01/11-13:01:18,17.00,30.60
2021/01/11-13:01:19,17.10,30.40
2021/01/11-13:01:20,17.30,30.70
2021/01/11-13:01:21,17.40,30.80
2021/01/11-13:01:22,17.50,30.60
2021/01/11-13:01:23,17.40,30.60
2021/01/11-13:01:24,17.30,30.40
2021/01/11-13:01:25,17.30,30.50
2021/01/11-13:01:26,17.10,29.70
2021/01/11-13:01:27,16.90,29.70
2021/01/11-13:01:28,16.70,29.40
2021/01/11-13:01:29,16.50,29.10
2021/01/11-13:01:30,16.40,28.60
2021/01/11-13:01:31,16.20,28.20
2021/01/11-13:01:32,16.00,28.20
2021/01/11-13:01:33,15.80,27.90
2021/01/11-13:01:34,15.60,27.40
2021/01/11-13:01:35,15.30,27.00
2021/01/11-13:01:36,15.00,26.60
2021/01/11-13:01:37,14.70,26.30
2021/01/11-13:01:38,14.30,25.50
2021/01/11-13:01:39,14.00,25.00
2021/01/11-13:01:40,13.70,24.60
2021/01/11-13:01:41,13.20,23.80
2021/01/11-13:01:42,12.90,23.40
2021/01/11-13:01:43,12.50,22.70
2021/01/11-13:01:44,12.10,22.10
2021/01/11-13:01:45,11.60,21.20
2021/01/11-13:01:46,11.30,20.70
2021/01/11-13:01:47,11.00,20.20
2021/01/11-13:01:48,10.60,19.60
2021/01/11-13:01:49,10.20,19.40
2021/01/11-13:01:50,9.70,18.60
2021/01/11-13:01:51,9.50,18.40
2021/01/11-13:01:52,9.00,17.60
2021/01/11-13:01:53,8.60,16.90
2021/01/11-13:01:54,8.30,16.40
2021/01/11-13:01:55,7.90,15.70
2021/01/11-13:01:56,7.60,15.30
2021/01/11-13:01:57,7.40,14.40
2021/01/11-13:01:58,7.10,13.80
2021/01/11-13:01:59,6.90,13.40
2021/01/11-13:02:00,6.70,13.20
2021/01/11-13:02:01,6.50,12.90
2021/01/11-13:02:02,6.20,12.30
2021/01/11-13:02:03,6.00,11.90
2021/01/11-13:02:04,5.90,11.70
2021/01/11-13:02:05,5.70,11.40
2021/01/11-13:02:06,5.60,11.30
2021/01/11-13:02:07,5.50,10.70
2021/01/11-13:02:08,5.40,10.60
2021/01/11-13:02:09,5.20,10.30
2021/01/11-13:02:10,5.10,9.90
2021/01/11-13:02:11,5.00,9.70
2021/01/11-13:02:12,4.90,9.70
2021/01/11-13:02:13,4.70,9.40
2021/01/11-13:02:14,4.70,9.60
2021/01/11-13:02:15,4.60,9.80
2021/01/11-13:02:16,4.50,9.60
2021/01/11-13:02:17,4.40,9.50
2021/01/11-13:02:18,4.30,9.20
2021/01/11-13:02:19,4.10,8.70
2021/01/11-13:02:20,4.10,8.70
2021/01/11-13:02:21,3.90,8.20
2021/01/11-13:02:22,3.80,8.20
2021/01/11-13:02:23,3.80,8.10
2021/01/11-13:02:24,3.70,8.00
2021/01/11-13:02:25,3.70,8.00
2021/01/11-13:02:26,3.70,8.00
2021/01/11-13:02:27,3.60,7.90
2021/01/11-13:02:28,3.50,7.80
2021/01/11-13:02:29,3.50,7.80
2021/01/11-13:02:30,3.40,7.50
2021/01/11-13:02:31,3.40,7.30
2021/01/11-13:02:32,3.20,7.10
2021/01/11-13:02:33,3.20,7.10
2021/01/11-13:02:34,3.20,7.00
2021/01/11-13:02:35,3.10,6.90
2021/01/11-13:02:36,3.00,6.90
2021/01/11-13:02:37,3.00,6.80
2021/01/11-13:02:38,2.90,6.60
2021/01/11-13:02:39,2.90,6.40
2021/01/11-13:02:40,2.80,6.40
2021/01/11-13:02:41,2.80,6.40
2021/01/11-13:02:42,2.80,6.10
2021/01/11-13:02:43,2.70,6.00
2021/01/11-13:02:44,2.60,5.70
2021/01/11-13:02:45,2.60,5.40
2021/01/11-13:02:46,2.50,5.10
2021/01/11-13:02:47,2.40,4.80
2021/01/11-13:02:48,2.40,4.90
2021/01/11-13:02:49,2.40,5.10
2021/01/11-13:02:50,2.40,4.90
2021/01/11-13:02:51,2.40,5.00
2021/01/11-13:02:52,2.40,4.80
2021/01/11-13:02:53,2.40,5.00
2021/01/11-13:02:54,2.40,5.00
2021/01/11-13:02:55,2.40,5.10
2021/01/11-13:02:56,2.30,4.80
2021/01/11-13:02:57,2.30,4.70
2021/01/11-13:02:58,2.40,4.70
2021/01/11-13:02:59,2.30,4.50
2021/01/11-13:03:00,2.30,4.60
2021/01/11-13:03:01,2.30,4.60
2021/01/11-13:03:02,2.30,4.70
2021/01/11-13:03:03,2.30,4.50
2021/01/11-13:03:04,2.30,4.40
2021/01/11-13:03:05,2.30,4.50
2021/01/11-13:03:06,2.20,4.30
2021/01/11-13:03:07,2.20,4.20
2021/01/11-13:03:08,2.10,4.20
2021/01/11-13:03:09,2.20,4.30
2021/01/11-13:03:10,2.20,4.20
2021/01/11-13:03:11,2.20,4.20
2021/01/11-13:03:12,2.20,4.40
2021/01/11-13:03:13,2.20,4.40
2021/01/11-13:03:14,2.20,4.40
2021/01/11-13:03:15,2.20,4.40
2021/01/11-13:03:16,2.20,4.40
2021/01/11-13:03:17,2.20,4.50
2021/01/11-13:03:18,2.20,4.40
2021/01/11-13:03:19,2.10,4.30
2021/01/11-13:03:20,2.10,4.40
2021/01/11-13:03:21,2.10,4.50
2021/01/11-13:03:22,2.10,4.50
2021/01/11-13:03:23,2.10,4.40
2021/01/11-13:03:24,2.10,4.30
2021/01/11-13:03:25,2.00,4.20
2021/01/11-13:03:26,2.00,4.30
2021/01/11-13:03:27,1.90,4.10
2021/01/11-13:03:28,1.90,4.20
2021/01/11-13:03:29,1.90,4.20
2021/01/11-13:03:30,1.80,4.10
2021/01/11-13:03:31,1.80,4.10
2021/01/11-13:03:32,1.80,4.00
2021/01/11-13:03:33,1.80,4.00
2021/01/11-13:03:34,1.80,4.00
2021/01/11-13:03:35,1.70,3.80
2021/01/11-13:03:36,1.70,3.80
2021/01/11-13:03:37,1.70,4.00
2021/01/11-13:03:38,1.80,4.00
2021/01/11-13:03:39,1.80,4.10
2021/01/11-13:03:40,1.70,4.10
2021/01/11-13:03:41,1.70,4.10
2021/01/11-13:03:42,1.70,3.90
2021/01/11-13:03:43,1.60,3.90
2021/01/11-13:03:44,1.70,4.60
2021/01/11-13:03:45,1.60,4.50
2021/01/11-13:03:46,1.60,4.40
2021/01/11-13:03:47,1.60,4.50
2021/01/11-13:03:48,1.60,4.50
2021/01/11-13:03:49,1.70,4.50
2021/01/11-13:03:50,1.70,4.40
2021/01/11-13:03:51,1.60,4.20
2021/01/11-13:03:52,1.60,4.20
2021/01/11-13:03:53,1.60,4.10
2021/01/11-13:03:54,1.60,4.10
2021/01/11-13:03:55,1.70,4.10
2021/01/11-13:03:56,1.70,4.20
2021/01/11-13:03:57,1.70,4.20
2021/01/11-13:03:58,1.70,4.10
2021/01/11-13:03:59,1.80,4.20
2021/01/11-13:04:00,1.80,4.10
2021/01/11-13:04:01,1.70,4.20
2021/01/11-13:04:02,1.70,4.20
2021/01/11-13:04:03,1.70,4.20
2021/01/11-13:04:04,1.70,4.50
2021/01/11-13:04:05,1.70,4.50
2021/01/11-13:04:06,1.80,4.70
2021/01/11-13:04:07,1.80,4.60
2021/01/11-13:04:08,1.80,4.70
2021/01/11-13:04:09,1.80,4.40
2021/01/11-13:04:10,1.80,4.50
2021/01/11-13:04:11,1.80,4.50
2021/01/11-13:04:12,1.70,4.50
2021/01/11-13:04:13,1.70,4.40
2021/01/11-13:04:14,1.70,3.70
2021/01/11-13:04:15,1.80,3.80
2021/01/11-13:04:16,1.80,3.90
2021/01/11-13:04:17,1.80,3.70
2021/01/11-13:04:18,1.80,3.80
2021/01/11-13:04:19,1.80,3.80
2021/01/11-13:04:20,1.80,3.80
2021/01/11-13:04:21,1.80,3.90
2021/01/11-13:04:22,1.80,3.90
2021/01/11-13:04:23,1.70,3.80
2021/01/11-13:04:24,1.70,3.90
2021/01/11-13:04:25,1.70,4.10
2021/01/11-13:04:26,1.70,4.10
2021/01/11-13:04:27,1.70,4.10
2021/01/11-13:04:28,1.70,4.00
2021/01/11-13:04:29,1.70,4.10
2021/01/11-13:04:30,1.60,4.00
2021/01/11-13:04:31,1.60,4.00
2021/01/11-13:04:32,1.70,4.10
2021/01/11-13:04:33,1.70,4.10
2021/01/11-13:04:34,1.70,3.90
2021/01/11-13:04:35,1.70,3.90
2021/01/11-13:04:36,1.70,3.70
2021/01/11-13:04:37,1.60,3.80
2021/01/11-13:04:38,1.60,3.70
2021/01/11-13:04:39,1.60,3.80
2021/01/11-13:04:40,1.60,3.70
2021/01/11-13:04:41,1.60,3.60
2021/01/11-13:04:42,1.60,3.60
2021/01/11-13:04:43,1.60,3.70
2021/01/11-13:04:44,1.60,3.60
2021/01/11-13:04:45,1.60,3.60
2021/01/11-13:04:46,1.60,3.60
2021/01/11-13:04:47,1.60,3.60
2021/01/11-13:04:48,1.50,3.50
2021/01/11-13:04:49,1.50,3.50
2021/01/11-13:04:50,1.50,3.60
2021/01/11-13:04:51,1.50,3.60
2021/01/11-13:04:52,1.50,3.70
2021/01/11-13:04:53,1.50,3.70
2021/01/11-13:04:54,1.50,3.50
2021/01/11-13:04:55,1.50,3.30
2021/01/11-13:04:56,1.50,3.20
2021/01/11-13:04:57,1.40,3.20
2021/01/11-13:04:58,1.50,3.20
2021/01/11-13:04:59,1.40,3.00
2021/01/11-13:05:00,1.40,3.00
2021/01/11-13:05:01,1.40,3.00
2021/01/11-13:05:02,1.40,2.90
2021/01/11-13:05:03,1.40,2.90
2021/01/11-13:05:04,1.40,2.80
2021/01/11-13:05:05,1.40,2.70
2021/01/11-13:05:06,1.40,2.70
2021/01/11-13:05:07,1.40,2.70
2021/01/11-13:05:08,1.40,2.60
2021/01/11-13:05:09,1.40,2.50
2021/01/11-13:05:10,1.40,2.80
2021/01/11-13:05:11,1.30,2.80
2021/01/11-13:05:12,1.30,2.70
2021/01/11-13:05:13,1.30,2.70
2021/01/11-13:05:14,1.30,2.80
2021/01/11-13:05:15,1.30,2.80
2021/01/11-13:05:16,1.30,2.60
2021/01/11-13:05:17,1.30,2.60
2021/01/11-13:05:18,1.20,2.50
2021/01/11-13:05:19,1.20,2.40
2021/01/11-13:05:20,1.20,2.30
2021/01/11-13:05:21,1.20,2.30
2021/01/11-13:05:22,1.10,2.20
2021/01/11-13:05:23,1.10,2.20
2021/01/11-13:05:24,1.20,2.20
2021/01/11-13:05:25,1.20,2.30
2021/01/11-13:05:26,1.20,2.50
2021/01/11-13:05:27,1.20,2.40
2021/01/11-13:05:28,1.10,2.40
2021/01/11-13:05:29,1.10,2.40
2021/01/11-13:05:30,1.10,2.40
2021/01/11-13:05:31,1.10,2.50
2021/01/11-13:05:32,1.10,2.40
2021/01/11-13:05:33,1.20,2.50
2021/01/11-13:05:34,1.10,2.50
2021/01/11-13:05:35,1.20,2.50
2021/01/11-13:05:36,1.10,2.50
2021/01/11-13:05:37,1.10,2.50
2021/01/11-13:05:38,1.10,2.60
2021/01/11-13:05:39,1.10,2.60
2021/01/11-13:05:40,1.10,2.40
2021/01/11-13:05:41,1.10,2.30
2021/01/11-13:05:42,1.10,2.40
2021/01/11-13:05:43,1.10,2.70
2021/01/11-13:05:44,1.10,2.60
2021/01/11-13:05:45,1.10,2.70
2021/01/11-13:05:46,1.10,2.70
2021/01/11-13:05:47,1.10,2.70
2021/01/11-13:05:48,1.10,2.70
2021/01/11-13:05:49,1.10,2.70
2021/01/11-13:05:50,1.10,2.90
2021/01/11-13:05:51,1.10,2.80
2021/01/11-13:05:52,1.10,2.70
2021/01/11-13:05:53,1.10,2.70
2021/01/11-13:05:54,1.10,2.70
2021/01/11-13:05:55,1.10,2.70
2021/01/11-13:05:56,1.10,2.60
2021/01/11-13:05:57,1.20,2.70
2021/01/11-13:05:58,1.20,2.70
2021/01/11-13:05:59,1.20,2.80
2021/01/11-13:06:00,1.20,2.80
2021/01/11-13:06:01,1.20,2.70
2021/01/11-13:06:02,1.10,2.70
2021/01/11-13:06:03,1.10,2.60
2021/01/11-13:06:04,1.10,2.60
2021/01/11-13:06:05,1.10,2.60
2021/01/11-13:06:06,1.00,2.50
2021/01/11-13:06:07,1.10,2.60
2021/01/11-13:06:08,1.00,2.50
2021/01/11-13:06:09,1.10,2.50
2021/01/11-13:06:10,1.10,2.50
2021/01/11-13:06:11,1.10,2.60
2021/01/11-13:06:12,1.10,2.60
2021/01/11-13:06:13,1.10,2.30
2021/01/11-13:06:14,1.10,2.30
2021/01/11-13:06:15,1.10,2.20
2021/01/11-13:06:16,1.10,2.20
2021/01/11-13:06:17,1.10,2.30
2021/01/11-13:06:18,1.10,2.40
2021/01/11-13:06:19,1.10,2.50
2021/01/11-13:06:20,1.10,2.30
2021/01/11-13:06:22,1.10,2.30
2021/01/11-13:06:23,1.10,2.30
2021/01/11-13:06:24,1.10,2.30
2021/01/11-13:06:25,1.10,2.30
2021/01/11-13:06:26,1.10,2.30
2021/01/11-13:06:27,1.10,2.20
2021/01/11-13:06:28,1.00,2.10
2021/01/11-13:06:29,1.10,2.20
2021/01/11-13:06:30,1.10,2.30
2021/01/11-13:06:31,1.10,2.20
2021/01/11-13:06:32,1.10,2.20
2021/01/11-13:06:33,1.10,2.30
2021/01/11-13:06:34,1.10,2.60
2021/01/11-13:06:35,1.10,2.50
2021/01/11-13:06:36,1.20,2.50
2021/01/11-13:06:37,1.20,2.60
2021/01/11-13:06:38,1.20,2.40
2021/01/11-13:06:39,1.10,2.40
2021/01/11-13:06:40,1.10,2.40
2021/01/11-13:06:41,1.10,2.30
2021/01/11-13:06:42,1.10,2.20
2021/01/11-13:06:43,1.10,2.20
2021/01/11-13:06:44,1.10,2.20
2021/01/11-13:06:45,1.00,2.20
2021/01/11-13:06:46,1.00,2.20
2021/01/11-13:06:47,1.00,2.20
2021/01/11-13:06:48,1.00,2.20
2021/01/11-13:06:49,1.00,2.00
2021/01/11-13:06:50,1.00,1.90
2021/01/11-13:06:51,1.00,1.90
2021/01/11-13:06:52,1.00,1.90
2021/01/11-13:06:53,1.00,1.90
2021/01/11-13:06:54,1.00,1.90
2021/01/11-13:06:55,0.90,1.90
2021/01/11-13:06:56,0.90,1.80
2021/01/11-13:06:57,0.90,1.80
2021/01/11-13:06:58,0.90,1.80
2021/01/11-13:06:59,0.90,1.70
2021/01/11-13:07:00,0.90,1.60
2021/01/11-13:07:01,0.80,1.60
2021/01/11-13:07:02,0.90,1.60
2021/01/11-13:07:03,0.80,1.50
2021/01/11-13:07:04,0.80,1.40
2021/01/11-13:07:05,0.70,1.30
2021/01/11-13:07:06,0.80,1.40
2021/01/11-13:07:07,0.80,1.40
2021/01/11-13:07:08,0.80,1.40
2021/01/11-13:07:09,0.80,1.50
2021/01/11-13:07:10,0.80,1.60
2021/01/11-13:07:11,0.90,1.60
2021/01/11-13:07:12,0.90,1.70
2021/01/11-13:07:13,0.90,1.60
2021/01/11-13:07:14,0.90,1.80
2021/01/11-13:07:15,0.90,1.70
2021/01/11-13:07:16,0.90,1.70
2021/01/11-13:07:17,0.90,1.70
2021/01/11-13:07:18,1.00,1.70
2021/01/11-13:07:19,1.00,1.70
2021/01/11-13:07:20,1.00,1.80
2021/01/11-13:07:21,1.00,1.80
2021/01/11-13:07:22,1.00,1.80
2021/01/11-13:07:23,1.00,1.80
2021/01/11-13:07:24,1.00,1.80
2021/01/11-13:07:25,1.00,1.70
2021/01/11-13:07:26,1.00,1.70
2021/01/11-13:07:27,1.00,1.80
2021/01/11-13:07:28,1.00,1.80
2021/01/11-13:07:29,1.00,1.80
2021/01/11-13:07:30,1.00,1.80
2021/01/11-13:07:31,1.00,1.70
2021/01/11-13:07:32,1.00,1.80
2021/01/11-13:07:33,1.00,1.90
2021/01/11-13:07:34,1.00,1.80
2021/01/11-13:07:35,1.00,1.90
2021/01/11-13:07:36,1.00,1.90
2021/01/11-13:07:37,1.00,1.90
2021/01/11-13:07:38,1.00,1.80
2021/01/11-13:07:39,1.00,1.90
2021/01/11-13:07:40,1.00,1.80
2021/01/11-13:07:41,0.90,1.80
2021/01/11-13:07:42,0.90,1.70
2021/01/11-13:07:43,0.90,1.60
2021/01/11-13:07:44,0.90,1.50
2021/01/11-13:07:45,0.90,1.50
2021/01/11-13:07:46,0.80,1.70
2021/01/11-13:07:47,0.80,1.70
2021/01/11-13:07:48,0.80,1.60
2021/01/11-13:07:49,0.80,1.60
2021/01/11-13:07:50,0.80,1.60
2021/01/11-13:07:51,0.80,1.50
2021/01/11-13:07:52,0.70,1.50
2021/01/11-13:07:53,0.70,1.50
2021/01/11-13:07:54,0.80,1.70
2021/01/11-13:07:55,0.80,1.70
2021/01/11-13:07:56,0.70,1.60
2021/01/11-13:07:57,0.70,1.70
2021/01/11-13:07:58,0.80,1.90
2021/01/11-13:07:59,0.80,1.90
2021/01/11-13:08:00,0.80,1.90
2021/01/11-13:08:01,0.80,1.90
2021/01/11-13:08:02,0.70,1.80
2021/01/11-13:08:03,0.70,1.80
2021/01/11-13:08:04,0.70,2.50
2021/01/11-13:08:05,0.70,2.50
2021/01/11-13:08:06,0.70,2.40
2021/01/11-13:08:07,0.70,2.30
2021/01/11-13:08:08,0.70,2.30
2021/01/11-13:08:09,0.70,2.30
2021/01/11-13:08:10,0.70,2.30
2021/01/11-13:08:11,0.70,2.40
2021/01/11-13:08:12,0.70,2.40
2021/01/11-13:08:13,0.70,2.40
2021/01/11-13:08:14,0.70,2.30
2021/01/11-13:08:15,0.70,2.40
2021/01/11-13:08:16,0.70,2.20
